what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321076893143
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321076912234
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321076914768
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077067647
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1321077072910
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077089191
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077342998
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077344848
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077359143
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077362536
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077380735
activated,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1321077385951
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.copy",1321077387372
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.paste",1321077388948
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.paste",1321077390388
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321077392118
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1321077394014
executed,command,org.eclipse.wst.sse.ui,1.2.5.v201108191505,"org.eclipse.wst.sse.ui.toggle.comment",1321077396969
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077422316
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077426056
activated,editor,org.eclipse.wst.jsdt.ui,1.1.7.v201109150205,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1321077430126
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077432370
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.findReplace",1321077432404
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077440111
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077445737
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077447803
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321077450052
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077452553
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077453522
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077455404
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077463372
activated,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1321077464478
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321077468227
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077469094
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077473880
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077485008
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077488479
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.copy",1321077492604
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1321077500390
activated,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1321077507773
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.copy",1321077510435
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.paste",1321077518235
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.copy",1321077523598
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.paste",1321077525039
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.paste",1321077528186
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.copy",1321077531919
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1321077533726
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.paste",1321077535267
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.copy",1321077538580
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.paste",1321077546186
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321077548637
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077549698
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077553708
activated,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1321077554218
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321077555251
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077555966
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077564170
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1321077581927
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321077584206
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321077586578
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321077592187
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077593022
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077597191
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321077600263
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321077603570
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077604489
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077606666
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077625675
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077647035
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077649859
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077662280
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321077675368
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321077677327
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077683067
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077686102
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321077689369
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077692101
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077819417
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077822520
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077825793
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.cut",1321077829424
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.paste",1321077832063
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321077833072
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077833870
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077840671
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.copy",1321077847743
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.paste",1321077849641
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321077850655
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321077856400
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077871914
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077887408
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321077893616
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321077902762
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077904732
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077910461
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321077913459
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321077921561
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321077923289
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077924293
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077938637
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.copy",1321077941322
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.paste",1321077950009
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321077951011
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077951681
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077954669
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077969789
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077980841
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321077983272
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321077985338
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321077986262
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321077990647
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321077992983
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321077993870
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321078003308
executed,command,org.eclipse.wst.sse.ui,1.2.5.v201108191505,"org.eclipse.wst.sse.ui.toggle.comment",1321078027618
executed,command,org.eclipse.wst.sse.ui,1.2.5.v201108191505,"org.eclipse.wst.sse.ui.toggle.comment",1321078029901
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321078031422
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321078032175
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321078034732
executed,command,org.eclipse.wst.sse.ui,1.2.5.v201108191505,"org.eclipse.wst.sse.ui.toggle.comment",1321078038041
executed,command,org.eclipse.wst.sse.ui,1.2.5.v201108191505,"org.eclipse.wst.sse.ui.toggle.comment",1321078040461
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321078044931
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321078046493
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321078063910
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321078071926
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321078072690
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321078095876
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321078135000
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321078136567
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321078140298
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321078141248
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321078147133
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321078149394
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321078164914
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321078165598
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321078170558
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321078172649
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321078174963
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321078175671
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321078177782
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321078182949
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321078186890
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321078187495
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321078190141
executed,command,org.eclipse.wst.sse.ui,1.2.5.v201108191505,"org.eclipse.wst.sse.ui.toggle.comment",1321078223208
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineUp",1321078238313
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineUp",1321078238512
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineUp",1321078238540
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineUp",1321078238565
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineUp",1321078238593
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineUp",1321078238651
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineUp",1321078238684
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineUp",1321078238699
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineUp",1321078238736
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineUp",1321078238760
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineUp",1321078238796
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineUp",1321078238815
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineUp",1321078238852
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineUp",1321078238867
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineUp",1321078238909
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineUp",1321078238935
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineUp",1321078238961
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineUp",1321078238982
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineUp",1321078239009
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineUp",1321078239045
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineUp",1321078239085
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineUp",1321078239112
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineUp",1321078239146
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineUp",1321078239695
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineUp",1321078239896
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineUp",1321078239934
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineUp",1321078239965
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineUp",1321078240006
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineUp",1321078240022
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineUp",1321078240063
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineUp",1321078240084
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineUp",1321078240104
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineUp",1321078240119
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineUp",1321078240171
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineUp",1321078240186
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineUp",1321078240216
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineUp",1321078240246
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineDown",1321078240429
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineDown",1321078240642
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineDown",1321078240667
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineDown",1321078240700
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineDown",1321078240737
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineDown",1321078240791
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineDown",1321078240831
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineDown",1321078240871
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineDown",1321078241393
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineDown",1321078241603
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineDown",1321078241619
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineDown",1321078241650
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineDown",1321078241668
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineDown",1321078241694
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineDown",1321078241732
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineDown",1321078241771
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineDown",1321078241786
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineDown",1321078241828
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineUp",1321078242512
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.copy",1321078255098
