what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321117667690
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321117673209
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321117688189
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321117698622
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321117700885
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321117709820
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1321117710680
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321117743196
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321117746479
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321117858339
activated,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1321117864634
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321117868100
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321117875477
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.copy",1321117878237
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.paste",1321117880172
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321117881907
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321117884415
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321117887149
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321117893552
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321117895608
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321117903681
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321117905888
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321117908343
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321117922522
activated,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1321117923376
activated,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1321117924335
closed,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1321117924336
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321117936653
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1321117945903
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321117949042
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321117952711
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.copy",1321117958280
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.paste",1321117960084
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321117961528
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321117965076
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321117968806
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321117978018
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.undo",1321118005183
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.undo",1321118005703
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321118020741
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321118026921
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321118035065
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321118074458
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.copy",1321118076614
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.paste",1321118080905
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321118081664
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.copy",1321118112733
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.paste",1321118114427
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.copy",1321118125148
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321118130821
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321118180669
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.copy",1321118182205
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.paste",1321118185002
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321118186034
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321118188090
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321118215100
activated,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1321118216447
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321118218584
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321118220437
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321118235129
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321118237635
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321118239194
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321118245187
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321118249294
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321118251134
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321118261591
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.cut",1321118264090
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.paste",1321118265288
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321118271358
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321118273088
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321118282073
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineUp",1321118292546
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110306-1700,"org.eclipse.ui.edit.text.moveLineUp",1321118293025
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.paste",1321118297417
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321118304280
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321118306009
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321118422465
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.undo",1321118424301
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.undo",1321118425087
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.undo",1321118425574
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.undo",1321118428315
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.undo",1321118428838
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.undo",1321118430592
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321118432767
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321118462649
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321118466398
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321118473008
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.copy",1321118479585
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.paste",1321118480664
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321118481762
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321118484582
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321118497785
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.copy",1321118504623
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.paste",1321118506905
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.paste",1321118513160
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.paste",1321118517042
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.paste",1321118518755
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321118521051
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321118523269
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321118573480
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321118581373
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.copy",1321118588842
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.paste",1321118591452
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321118592502
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321118594460
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321118605941
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321118608323
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321118611453
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321118618354
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321118631946
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321118633470
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321118644233
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.copy",1321118646296
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.paste",1321118649433
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.paste",1321118652132
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.paste",1321118654880
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321118656129
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321118657924
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321118666053
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321118668517
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321118672107
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321118673420
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321118675614
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321118680090
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321118687827
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321118689787
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321118697255
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321118700472
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321118709698
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321118712399
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321118714532
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321118719364
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321118723841
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321118725391
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321118747848
error,log,,,"IStructuredDocumentRegion management failed.",1321118756290
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321118757761
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1321118766923
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321118769144
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321118771145
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.copy",1321118774649
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.edit.paste",1321118779963
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321118780732
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321118782868
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321118789652
activated,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1321118790718
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321118794343
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321118795649
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321118797974
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.save",1321118801984
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321118803460
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321118805474
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1321118806939
closed,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1321118806939
executed,command,org.eclipse.ui,3.7.0.I20110310-1100,"org.eclipse.ui.file.close",1321118806972
activated,view,org.eclipse.ui.ide,3.7.0.I20110310-1100,"org.eclipse.ui.views.ResourceNavigator",1321118811145
opened,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1321118813796
activated,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1321118813818
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1321118816242
closed,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1321118816242
activated,view,org.eclipse.ui.ide,3.7.0.I20110310-1100,"org.eclipse.ui.views.ResourceNavigator",1321118817104
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321118820150
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110307-1300,"",1321118821430
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1321118821449
activated,view,org.eclipse.ui.ide,3.7.0.I20110310-1100,"org.eclipse.ui.views.ResourceNavigator",1321118824576
opened,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1321118826987
activated,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1321118827009
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1321118852158
